run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
269ea5eb-dc7c-4209-90bc-6bf4408f371d,,2.450124,0.0004124,695,84,779,1.0
248ffc97-1c60-475f-8e6a-ecfd4ed772f9,,1.457559,0.000456,852,72,924,1.0
979d0096-2a86-443e-bcfb-e35a3e9131c4,,2.530956,0.000466,713,113,826,1.0
00939ae8-df39-4a78-a111-2e789dc0eea0,,1.753001,0.00045,765,90,855,1.0
9e99eed0-0627-453a-830d-795c1b7a788e,,3.763017,0.0004996,649,150,799,1.0
7e154684-e415-4323-ad22-f44e93c5d7d3,,2.552293,0.0004412,663,110,773,1.0
7cf9bb4d-9c09-404f-b035-2126f6cba88c,,2.188075,0.0004536,778,89,867,1.0
9d19a26b-ac2b-403a-8443-e126484e2483,,2.718374,0.0004852,789,106,895,1.0
56ef98d6-d7cf-4c8a-8209-9c4037e64cb8,,4.083126,0.0005988,721,194,915,0.0
3398de97-d602-4899-93bf-82e8a818b394,,3.352405,0.000534,715,155,870,1.0
fa583c74-e842-407e-a3f7-30a227721f96,,2.375378,0.0004776,758,109,867,1.0
cd22d640-4f5e-4480-9102-6937433290b1,,3.125477,0.000488,700,130,830,0.0
72a256f6-4f7e-497e-ad6b-765b6ecd451a,,2.484814,0.0004712,834,86,920,1.0
b09d3d50-0b16-4860-b05b-9a4fffdfe908,,3.095666,0.0005172,825,117,942,1.0
5f664926-fcb8-4717-ac74-972e26a0f151,,2.890064,0.0004516,657,118,775,1.0
6c17c228-a5fd-4d58-aecd-d94193b47e76,,3.45204,0.0005124,733,137,870,1.0
60e336ea-c4ef-40ce-a53e-9d72961e3f8a,,2.6602,0.0004588,759,97,856,1.0
f6d9b470-0b5f-4e76-a685-1a04af99fde9,,4.705342,0.0005496,794,145,939,1.0
2a9df914-b47d-4526-a196-93da2a12ef8d,,2.972865,0.0004792,718,120,838,0.0
5bf427b7-7f81-441d-b1a6-04427152fa51,,5.065357,0.0006464,852,191,1043,1.0
8c889efb-531e-404d-b051-58661ee406f2,,3.518947,0.0004756,661,132,793,1.0
f84b2ef3-5d4a-4df0-a88b-a8608ef0cb2c,,4.190098,0.0005136,668,154,822,1.0
c54a9de0-68e1-4203-968c-94857e2e2b4b,,4.560066,0.0006996,777,243,1020,0.0
639c496c-fa31-4bda-8938-e4a5d0e88055,,5.826648,0.00055,835,135,970,1.0
9f5645a8-78b2-45a1-994c-16e48f801daa,,4.144004,0.0006124,751,195,946,1.0
9c8fd39f-ca47-42e6-85b3-807566588523,,3.709909,0.0005636,745,166,911,1.0
2593a9d1-17ca-431c-b132-f48f17856dfb,,4.480156,0.0006176,680,216,896,1.0
e9896654-dd61-491e-8673-9c6c8bef11ed,,2.34212,0.0004976,732,128,860,0.0
9d477c47-0bf0-4c77-98a2-3f69e7605164,,4.404586,0.0005588,705,173,878,1.0
3fbc0fd7-25d7-469a-99f7-cc6a8da9c469,,2.643687,0.0004328,654,107,761,1.0
e5625ea7-5d54-4aa3-9a19-d0f52eadc6f8,,2.090179,0.0005236,997,78,1075,1.0
415aba44-31c0-40d6-ab8e-5a4024f0d07e,,2.141648,0.00047,827,87,914,1.0
32b9cbea-9258-49e5-ac98-a1ac91cf48e4,,2.002913,0.0004012,687,79,766,1.0
6069baa0-4e7d-40be-b755-7d6e79c175ed,,3.750126,0.000492,778,113,891,1.0
596d53e0-8dd3-4ec6-ac71-78dc9fec69b8,,2.610141,0.0004576,728,104,832,0.0
d3e23b84-d37e-401f-ad8a-7768e1c5599f,,2.639036,0.0004324,717,91,808,1.0
707ee031-048a-4436-8bc6-742bbc7a874b,,2.77964,0.0006576,1048,149,1197,1.0
08ef679c-fb50-481b-b6a4-73569584c67b,,1.937432,0.0004452,717,99,816,1.0
66481f73-a33a-49ab-9881-49175a5000ce,,3.159011,0.0004532,761,93,854,1.0
0d7f8650-f52a-48b7-982d-c7e77ee3acce,,5.564599,0.0007552,960,232,1192,1.0
da403ad4-2d86-4478-be79-e3c64595a324,,1.506512,0.0003932,687,74,761,1.0
18f91125-b5bf-482e-867b-58b68d6cf06c,,2.217213,0.0004148,701,84,785,1.0
6df82de6-b9b0-4388-a3ad-cb3932a4970d,,2.675459,0.0005672,834,146,980,0.0
61eb0b7a-ad86-4859-bb00-06871435c269,,3.275368,0.0006136,862,168,1030,1.0
c28479bc-dc1f-4cee-9459-c5687973f709,,3.672118,0.000558,723,168,891,1.0
8dae8875-801a-4942-a9e0-8b3641f3e403,,2.902411,0.0004608,692,115,807,1.0
789ada09-9a7e-45f2-9339-174cde567def,,2.329918,0.0004644,821,85,906,1.0
0186582e-9fdb-4712-946e-137e54ee3fd1,,7.29134,0.0006112,868,165,1033,1.0
a181465e-866e-4df2-b4bf-1f21f8511579,,2.352099,0.000486,871,86,957,1.0
5f3f5e66-caa7-48f1-9ec9-5ae7f3f3b143,,3.327687,0.0004848,776,109,885,0.0
476251ab-f83e-44de-9c0e-91e4608c8296,,1.531591,0.00047,891,71,962,1.0
222d94de-684f-4d69-8c5f-35cdd1fdbf25,,1.767153,0.0004244,757,76,833,1.0
a430659b-5dbb-4a8e-8fc9-cb02197269ba,,2.347868,0.0004772,765,107,872,1.0
d37fe65f-c0c6-479a-9e95-e0603e0e014a,,2.448405,0.0004252,683,95,778,1.0
962d3f27-eea4-4fa7-8e48-4aa4781dacbb,,2.635426,0.0006372,1097,124,1221,1.0
16f857d1-a814-4cb0-acc4-216ad30fcd74,,2.043888,0.0004512,848,70,918,1.0
1cc6af93-0351-4024-8ff4-1dcce497b049,,2.372165,0.0004664,706,115,821,0.0
813f5a48-0d23-4dab-afe6-be54fcfddec0,,3.076292,0.0005208,906,99,1005,1.0
d898752e-6b37-47fa-8e27-7b60af95bb6f,,5.212452,0.0007292,695,282,977,1.0
3bf9ceb3-6c2a-46eb-ad38-0e263c17a7d2,,1.759078,0.0004344,782,76,858,1.0
234a05d7-de24-4e5a-8a52-1a41f6222c1c,,6.940467,0.0008832,760,362,1122,1.0
d49e57ad-acaf-495e-9320-d2b3100067ee,,3.908336,0.0005696,708,179,887,1.0
4a63f37f-e2b6-4de4-829e-b6c1bc0f44dc,,3.770127,0.0005484,679,173,852,1.0
acb950c3-475a-4728-aa8a-be5ce6e82418,,4.513884,0.00047,743,108,851,1.0
1c7af543-92bf-4c2c-88df-396b145a463b,,3.526206,0.0006072,726,198,924,1.0
adbef40f-62aa-4723-a58c-91759e046f08,,2.047554,0.0004908,863,91,954,1.0
a3dac316-33e1-4e1b-9bd4-d49d9e111b0e,,3.922002,0.0006252,955,152,1107,1.0
689a6629-cc3a-4bb0-9e63-dcd4921ca310,,3.734539,0.0005708,751,169,920,0.0
da5d2cf7-d931-4e91-8013-d99e0f186c2a,,2.806803,0.0004676,677,123,800,1.0
715be14d-bde4-41d9-b7ff-742359c30886,,4.299997,0.0006208,812,185,997,0.0
15b599ca-d8b5-426d-aa8b-66d90d15d407,,2.577725,0.0004588,679,117,796,1.0
75295f42-fa2d-4c71-9da7-d10d1ae59339,,3.962629,0.0005952,884,151,1035,1.0
64be5b5f-68ae-43eb-b7fa-2ab00e074e45,,2.664493,0.0006452,1165,112,1277,1.0
4a2970e7-bf48-477f-98d3-0c467e373565,,2.859054,0.000566,771,161,932,1.0
e5cb2cd9-29f7-44b4-8414-e8fb11eabb52,,7.485974,0.000932,890,360,1250,1.0
08736bc3-fad1-4411-a5fe-28711c62bcdd,,3.056512,0.0005008,668,146,814,1.0
17ed8cc7-69d8-40a3-a14d-5a868b4d6a89,,2.348648,0.0004472,742,94,836,1.0
2f024dc8-ff66-41eb-9033-a939908cf210,,2.181915,0.0004264,658,102,760,1.0
c4ab6ad7-e6b3-421a-b2c5-3d9103feb39d,,2.251319,0.0003776,652,73,725,1.0
f06a60cb-f3fd-4e7b-94e8-ae8f1db75e2f,,6.111921,0.000562,661,186,847,1.0
8b77037b-f1bd-4d55-b4db-5c9cab2911b7,,3.783033,0.0005852,819,161,980,1.0
683c9b4d-65ef-4093-905f-9e4743827013,,2.08183,0.0005308,963,91,1054,1.0
88f2c2b5-f643-4d25-b6cf-d35d99dce5ca,,2.516203,0.0005104,856,105,961,1.0
c63a138a-ba24-4f2d-b984-f1f0468d12a8,,2.25343,0.0005,842,102,944,1.0
c869e9eb-f04d-4f74-a910-e29b13e4b74c,,1.900204,0.0004908,843,96,939,0.0
2f9eefe2-467a-4348-b8ab-5e8b833fe1b7,,1.747298,0.0004388,773,81,854,1.0
d0378116-4b9e-445a-85f9-c7718315f70b,,1.831633,0.0004092,711,78,789,1.0
ee4a2c57-06bd-4251-bd63-08fb67acb8b6,,3.721409,0.0005564,695,174,869,1.0
1f421417-5970-491c-8b0a-412d4e55b524,,1.531917,0.0003564,675,54,729,1.0
5d228965-4948-4741-9e13-437fbc5efeec,,2.448416,0.0005604,1009,98,1107,0.0
020438d3-a497-456a-be0a-57bdb19e2d86,,2.764781,0.0005244,707,151,858,1.0
38ea84d9-61fe-45b5-a988-f60f91fac4fa,,4.049708,0.0005752,650,197,847,1.0
fc1f5aff-65e6-472b-ac44-fd9d97573663,,1.625589,0.0005488,1068,76,1144,1.0
9872406d-f361-4ff6-871e-77231c0e93d0,,3.234728,0.000598,939,139,1078,1.0
3c2afa64-7903-4639-88fa-0d92b7743804,,3.688136,0.000574,715,180,895,1.0
7f2d4a22-3527-4cbb-96c4-648b48cc218b,,1.709183,0.0004712,842,84,926,1.0
23c7b452-cbee-4b3b-8a45-eb514a9ddab7,,2.792866,0.0004284,663,102,765,1.0
9b048e1a-a5a3-4a78-8936-6456fcec0242,,2.084342,0.0004332,719,91,810,1.0
50f0c7bd-6523-4cec-8423-7d855ca1eddd,,3.007928,0.0005976,906,147,1053,1.0
9d1b09df-c371-4320-8719-a1304a288375,,2.342147,0.000444,778,83,861,1.0
8c06de1d-62ac-4037-bfd2-958a1d322f4b,,5.469518,0.0008028,899,277,1176,1.0
499fcb57-0abf-4c72-afdc-09ed48d3b26d,,3.54959,0.0005224,706,150,856,1.0
08e2efdd-8e45-41a6-a7a5-7afab1d346f5,,2.530801,0.0004764,799,98,897,1.0
1e2e63fc-9685-4ec3-a985-0b7df01c8026,,1.129421,0.0003736,702,58,760,1.0
eca3521e-9693-413d-9176-0d658801199b,,2.142799,0.00069,1361,91,1452,1.0
e44d1dd5-da9b-4ee7-8faa-fceeacd16df6,,2.00863,0.0004428,735,93,828,1.0
0059645a-2c9f-4193-b47c-4cef46c2faf3,,1.572241,0.0003756,663,69,732,1.0
4ff67ca3-0ec0-481b-9dd5-935d4f9cfe3a,,1.625761,0.0004292,773,75,848,1.0
639cae18-01f7-4c06-b533-c59e92332c6e,,2.956284,0.0004636,663,124,787,1.0
f301fef0-0894-4f4d-99da-027078472dca,,3.424945,0.0005936,712,193,905,1.0
1a7baf87-9f73-4bdc-bec4-f77f0361fb0d,,3.358017,0.0006788,1053,161,1214,1.0
b086dc79-939a-4051-9c34-f890924435e0,,3.258708,0.0006228,737,205,942,1.0
ca9cbea7-e13a-4efc-ae8f-222da1f29e69,,5.879342,0.0007852,723,310,1033,1.0
e1d6fdb9-2a63-47f2-9381-1b2a7d7f12f5,,2.31387,0.0004504,738,97,835,1.0
1b9ae6c4-f8be-4ddf-b899-adea1a78172c,,5.04237,0.0005756,651,197,848,1.0
4dfe85b4-e879-41a0-a948-eb67b747cc91,,1.729955,0.0004264,706,90,796,1.0
06f4f7d3-6178-478a-a0e0-43f31fa197df,,3.644692,0.0006052,765,187,952,1.0
949a8ed4-12a2-4e42-8607-f337532ba127,,2.363607,0.0004828,839,92,931,1.0
9c28c723-81f1-40e8-a4b2-3a77c2c3fa88,,8.171242,0.0006204,667,221,888,1.0
c9c32bf9-003d-407b-a6a0-59abcc022d73,,2.361465,0.000446,679,109,788,1.0
a6d2f586-c31b-4ff7-b7e4-cac97e963a9d,,2.607694,0.0004848,728,121,849,0.0
791617fd-ee57-4c39-b911-8bd316ec25bb,,3.692043,0.0007204,901,225,1126,1.0
1cb9c267-d72d-408c-b1ec-603cb32ba7f0,,1.485438,0.0004296,754,80,834,1.0
12b6e2e4-507b-43b1-b898-7231b12b8327,,1.826498,0.000388,662,77,739,1.0
b36ecb57-1e82-4d36-a0c6-4fb0d141f036,,3.158469,0.00055,771,151,922,1.0
8852332f-2890-4bea-8a30-38ac5cd8d817,,1.908235,0.000528,940,95,1035,1.0
73b7ee15-5d28-496d-bef5-4a4f1592d746,,2.214799,0.0004756,769,105,874,0.0
ad718d78-00cd-4e91-befc-929bc22f0d97,,2.337465,0.00045,709,104,813,1.0
68a586ff-8508-48cb-96b1-d0fc52860972,,2.253347,0.00043,687,97,784,1.0
a23f72c1-b662-4d08-bed2-0ebbe87b3747,,2.495639,0.0003948,727,65,792,1.0
89dcbe40-e1b5-4eec-b590-0abd4d999178,,4.270804,0.000416,724,79,803,1.0
8aa8f49e-2ea2-46b0-86db-89f5187f5717,,5.080629,0.0007732,821,278,1099,0.0
56304b03-27af-49e1-bb64-f7f9db3bbf6f,,2.775851,0.000558,703,173,876,0.0
e4af3d76-9972-4e41-99c4-10f058c74019,,3.813446,0.0006024,762,186,948,1.0
2e710dcb-e9ba-4cd5-8329-c036a73527d5,,2.632441,0.0004988,847,100,947,1.0
85193bca-a4c7-4ff3-ad2b-f71132d2a7f5,,2.085788,0.000444,710,100,810,1.0
604de80d-6322-4557-8c29-f7b9c20ad00a,,2.406969,0.0004464,712,101,813,1.0
14985c8a-efb0-457c-bb1e-48cbaa9fe64f,,2.579536,0.0004664,810,89,899,1.0
59aa0386-a703-48f0-97f8-c3beb3d1dd36,,3.938595,0.0007116,1043,184,1227,0.0
6fff22be-e05a-4e28-9785-810db0923ac8,,1.726884,0.0004408,734,92,826,1.0
66c80011-4b08-428b-86af-4a05d2f0b654,,2.21594,0.0004396,727,93,820,1.0
5d7e043c-e14b-4cbb-b331-345c8cbfb53d,,3.534953,0.000696,976,191,1167,1.0
dbda36c3-9bef-49f8-b23d-7000ef47479b,,3.480457,0.0004288,724,87,811,1.0
312769ea-adb5-48ae-8c40-2682a990554a,,3.086486,0.0006372,793,200,993,1.0
629b5a94-7863-4b08-8db5-451a57ff7085,,3.575878,0.000546,765,150,915,1.0
d1c176ff-1797-4e90-8130-b8c919ab6a21,,3.923979,0.0006744,842,211,1053,0.0
c4b572b5-4fb9-471c-bc0c-bc5d358408ff,,3.950917,0.0006816,944,190,1134,1.0
