run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
3abcd490-3182-4b37-a015-95db173b2b4e,,2.276046,0.000292,270,115,385,0.0
ac009e82-0b99-403c-823f-a52c13aa1a28,,2.757268,0.0003008,272,120,392,1.0
5b1107a0-ec70-4906-9564-82390d61fb6c,,8.265112,0.0004748,287,225,512,1.0
4dfa91cb-739c-4b0f-9e1e-f386f640608e,,2.312072,0.0002836,285,106,391,1.0
72d2a59c-c4fe-44a7-b635-a3385dce34cf,,2.179722,0.000268,270,100,370,1.0
d88a3e01-eae9-4cc2-8cba-5061a31bfc47,,3.179692,0.0002796,255,111,366,1.0
901f3e88-7d6a-4db2-93fd-0d00220c133d,,4.045894,0.0004288,296,194,490,1.0
5cf5d0b5-b26f-4532-bd9a-be3b9e171c91,,3.193652,0.000362,305,150,455,1.0
7125e6dc-d2de-4d09-b267-fb60aee202f8,,3.154205,0.0002804,257,111,368,1.0
b9f6c5a1-1406-44b2-adf1-13242ed697e9,,4.236941,0.0003888,244,182,426,1.0
1a69c21f-3aef-434d-a950-21024c8d1973,,2.849164,0.0002616,250,101,351,1.0
8034fe43-fc2c-498a-bb77-b0564b7e61c1,,5.44362,0.0005016,322,233,555,1.0
08196387-e420-420a-a3be-1d1fcbdd87c3,,1.922732,0.0002092,243,70,313,1.0
40400fea-7a1d-4c75-aa2b-feef3797c9b2,,4.344311,0.00042,286,191,477,1.0
10ff788a-e59e-4241-8286-35db3b47ee0a,,2.217023,0.0002824,290,104,394,1.0
218f6691-8000-452c-a156-7f78def84d29,,4.969018,0.000508,286,246,532,1.0
4c6dda2f-59e0-49a0-9d59-245130d784af,,2.626052,0.0002952,286,113,399,1.0
518059db-c2af-4d8c-b1c3-13d444220d16,,3.007202,0.0003592,274,156,430,1.0
0146cda0-83ea-4560-996d-2727572b3046,,3.649021,0.0003672,294,156,450,1.0
c3553a27-34eb-4a89-9ad4-f97446d69b2b,,3.711615,0.0003928,282,175,457,1.0
3f80eb47-ae8e-4a64-8443-d7c8c1353c18,,2.495366,0.0002872,262,114,376,1.0
dbcabb28-1fc0-4e38-93ba-e759591543dc,,2.531118,0.0003232,300,127,427,1.0
57b629e2-cadc-4bd9-b9d0-f8e30e9f7caf,,2.850346,0.0003372,287,139,426,1.0
91dc303e-ef91-4daa-8ec4-2ab8b47efc9f,,3.064237,0.0003752,294,161,455,1.0
186953cd-0f77-481c-b205-fcbf8f00d68d,,3.304747,0.0002952,258,120,378,1.0
8736f936-8d4a-42fa-85b2-828d5cb15e73,,2.758838,0.0003412,293,140,433,1.0
01062176-3315-405d-8660-2cd12a0b67de,,2.325223,0.0002692,317,89,406,1.0
1a35e244-b84c-4e3b-a804-3279214576f0,,3.417705,0.0003256,266,137,403,1.0
4790426f-e5c0-4b43-b286-1c9ebea0cf52,,2.752859,0.000288,264,114,378,1.0
48475d9b-0fa4-4f07-9a43-e7240a259b95,,3.402516,0.000382,267,172,439,1.0
409c08d7-a3af-484e-84af-96a87c7baf1c,,1.753056,0.0002272,244,81,325,1.0
4e074b32-e6dd-427c-95d3-defe9dbd9076,,6.204939,0.0006688,324,337,661,1.0
dcadc087-74db-4a82-840b-ed977aef857b,,3.365566,0.000342,283,143,426,1.0
4fe51f2b-cf00-4ca4-93fa-aaf29e628b48,,2.447534,0.0002848,252,115,367,1.0
41534563-51ea-43af-97c5-a87409dc6e39,,5.537482,0.0004564,277,216,493,1.0
ae0837d2-23e0-4602-8563-5184065ef456,,4.21739,0.0004516,281,212,493,1.0
92491ad1-be63-4b9b-91b4-bdb56f8afcb4,,2.601299,0.000338,265,145,410,1.0
1c399639-7f67-47de-be2f-6e7f7a2cacd0,,2.069551,0.0002916,261,117,378,1.0
0ce1b806-c700-4ac5-b9e8-c8aabe2f9b42,,3.04105,0.0003848,290,168,458,1.0
5b2e9658-12f1-4440-88d5-a90822033e9d,,3.548344,0.0003756,271,167,438,1.0
3aafa0f4-74e0-41bc-8134-dfa32abe84e2,,3.433234,0.0004288,272,200,472,1.0
adabe329-3712-4342-a887-0de3265970d6,,2.130652,0.0002152,262,69,331,1.0
734d039c-61bb-4da0-b96a-02c9fc078a8e,,1.553224,0.0002104,254,68,322,1.0
67cc9c9e-a63c-4ea0-b15a-9ce4fc02bb8b,,1.833713,0.0002456,258,89,347,1.0
5cfffb22-15c6-4e48-a865-f5e7e462b2f1,,3.599786,0.0004212,269,196,465,1.0
77603629-39f0-46fc-b33c-683d03fb282f,,1.882374,0.0002476,251,92,343,1.0
925f1257-cb82-4921-957a-1693f09dc63d,,16.532335,0.000498,285,240,525,1.0
660890cd-a5c2-42dc-bebd-1af2d1c5698c,,3.147709,0.0004348,287,200,487,0.0
c5c1eda3-6b61-4300-8cd0-275dc04e60da,,3.073908,0.0003732,265,167,432,0.0
89640c8c-0903-4d35-93ec-6813e9db1555,,2.782467,0.0003452,263,150,413,1.0
78a47ede-ce7c-4b6c-b94e-0be1d5597a01,,2.048663,0.0002972,299,111,410,1.0
a6adad1a-1370-4fd5-b0ec-530dd1f7e0c1,,4.240626,0.0004396,299,200,499,1.0
d84d51c4-f744-4d72-8d7a-9364c254dd8b,,2.20954,0.0002424,250,89,339,1.0
3f675c58-c2e9-4c93-b420-1743f2ed13d0,,2.88382,0.0003496,282,148,430,1.0
5fb41213-9b12-40f9-8ace-c3610145177f,,3.124334,0.0003716,269,165,434,1.0
7228985a-3b98-44fa-9e52-add466ee6aef,,3.78403,0.0004984,262,246,508,1.0
585b7c9f-be34-4ece-b56b-e1ffb5f898d8,,2.309627,0.0002424,242,91,333,1.0
d61b304a-f433-4c58-9cf2-87851246cce3,,4.543238,0.0004968,278,241,519,1.0
5b1f0552-d4ed-46a5-b4b8-88a8d5116484,,3.42334,0.0003736,270,166,436,1.0
52b7a593-dc65-455c-8d22-8dd81faf6fb2,,3.828968,0.0004676,289,220,509,1.0
ab7f36af-9dc5-41a2-9f52-46fdbd6176d2,,2.656563,0.0002584,286,90,376,1.0
5886c62e-a652-40cb-beba-b677a3cbf4d2,,2.688211,0.0003128,266,129,395,1.0
5c124831-ed4b-4440-9dbc-b2fc6fb1bee2,,3.652105,0.000412,318,178,496,1.0
a715ca14-d2cb-4a23-94bb-148e5a6aa68f,,3.646329,0.0004076,295,181,476,1.0
4d93c8ae-5afb-49f9-a831-55826aeb68a2,,2.592869,0.0003304,266,140,406,1.0
8924e265-f798-4699-a4ec-701b3e19b6b3,,1.995116,0.0002396,247,88,335,1.0
cb17d65b-6ca2-4b3d-a922-5f2313ea8d32,,3.421375,0.000332,282,137,419,1.0
d9ad2636-cfda-493d-8817-5b531dbd00c2,,2.877291,0.0003456,252,153,405,1.0
9b177421-5401-4340-978d-eb029ffb0135,,2.548244,0.0003112,278,125,403,1.0
924f64b4-5d6e-4770-99d1-4ec9f0ff0594,,2.44573,0.0003072,276,123,399,1.0
a52fb0d3-54b3-4873-b382-785c44e1d61c,,2.810334,0.0003516,259,155,414,1.0
b9609cdd-77cf-4f08-a8c7-e21d3b78df4c,,3.182547,0.000346,293,143,436,1.0
ce0a7865-3f03-483d-a16a-74edeebd72cc,,2.108844,0.0002644,265,99,364,1.0
26a1c840-78e1-4e56-b16d-5d93d4f44798,,2.910561,0.0003588,253,161,414,1.0
43d717e7-69ef-4fbd-bfa0-6d95522c1d6e,,3.728884,0.0003204,305,124,429,1.0
a5a0bca7-f2bc-4ff3-8863-813c69a8d9a9,,4.988742,0.0005416,310,261,571,1.0
96f1d693-cc55-4bad-91d5-42e6ab233479,,4.269648,0.0004944,288,237,525,1.0
37bda1a5-5625-4b44-b8a9-299b680a4269,,3.655614,0.000224,244,79,323,1.0
3b891501-99f6-4c80-ab75-98130c3abe68,,2.323322,0.000268,274,99,373,1.0
3e861460-6407-4033-b67b-1905cedc047e,,3.339135,0.0004092,259,191,450,1.0
6e4e713e-a4d5-4b15-acca-908a415275ac,,2.325977,0.0002996,253,124,377,1.0
c0b6a138-00a5-40fb-8637-9c8780223a58,,3.026295,0.0003864,334,158,492,1.0
d5769f91-a7e2-4ea6-8c8d-cda78767dbd6,,1.52811,0.000242,289,79,368,1.0
15502a6e-dbfd-4775-a12b-2564c0d81728,,2.559694,0.0003704,282,161,443,1.0
ce7be5e7-d0db-4675-9350-12a40ec7cd4c,,2.723642,0.0003968,272,180,452,1.0
9ed0df12-d4bf-4be2-85e6-eb84955ca422,,1.979604,0.0003148,287,125,412,1.0
0f8ef410-9ad9-49c5-960b-6ec7648260b5,,3.902023,0.0005092,277,249,526,1.0
d5320208-8418-40bc-9eef-720a2c6088dc,,1.411138,0.0002424,266,85,351,1.0
03cd200a-b07a-4d3f-a2b2-0ef79f3f1baa,,3.563863,0.0004428,299,202,501,1.0
994f4c97-2cfc-45dd-99b2-dab9c94f92cb,,1.640921,0.0002304,252,81,333,0.0
2bbd6800-6668-4a61-b395-1f0d584d9aff,,1.487203,0.0002296,266,77,343,1.0
27396a0e-7583-4958-970b-01942ee9c2c2,,1.380396,0.0002192,252,74,326,1.0
57805647-a189-4191-9b55-f7ad45ba9031,,2.365515,0.0003592,298,150,448,1.0
ab7044d6-c3d5-471c-bc6e-6f2c0a750389,,3.465247,0.0004792,294,226,520,1.0
0af4e46c-4a2e-4d33-9b34-3d608be2c64f,,1.710574,0.00025,261,91,352,1.0
b0b7c90d-de48-4a95-9e6a-8ddb3d8c643d,,3.593654,0.000464,288,218,506,1.0
8f4d5dcb-58c2-4808-96be-c417d198fe1e,,5.125451,0.0005768,290,288,578,1.0
902c7a7b-5786-43d2-a3d1-29dbb8b33e96,,1.808908,0.0002496,252,93,345,1.0
9954db0c-79d3-47f9-bb88-e5002f5fb82b,,2.478977,0.0003356,291,137,428,1.0
f8489adc-f150-4582-a986-826cbbe4da4b,,4.613827,0.0003772,295,162,457,1.0
068d0546-d85e-4117-a83f-b42b0f6dde74,,1.886462,0.0003016,274,120,394,1.0
08966fd4-f1ae-442f-aee5-8b9453eeb17e,,4.042641,0.0002788,289,102,391,1.0
8d95a637-4280-48cf-b8bf-387d654d9d7c,,3.268156,0.0002924,267,116,383,1.0
a40d7ab4-5cef-47fb-b97b-9973f2508a82,,2.23153,0.000326,275,135,410,1.0
466f3435-3e66-4fae-ac8e-d0fbcbc1f9f1,,2.825033,0.0003956,281,177,458,1.0
0af06a83-69ca-4212-959c-076ba2ea9a7e,,1.930863,0.000274,289,99,388,1.0
ae4b1217-dab0-4a17-8228-37a63b4c6427,,2.581192,0.0004024,286,180,466,1.0
7f33134e-b1d0-4b00-98ba-7f09d6428cef,,5.258868,0.0003388,263,146,409,1.0
e92d78b8-1996-4117-ae72-d9c999bf8346,,4.029138,0.0003372,263,145,408,1.0
675bdfb1-411e-4a30-8bf0-50ab60dfbd9a,,4.617046,0.0003716,281,162,443,1.0
53178939-4f4f-492c-a8b2-fe69a36525d2,,1.487739,0.0002168,258,71,329,1.0
a3f6b02c-078d-49c5-b34e-fafbabbb0f21,,1.995404,0.0002908,251,119,370,1.0
7ed9c7ea-743c-4f8e-80fe-be8e784a605f,,5.057965,0.0005832,278,295,573,1.0
e3d96a6a-fba2-4581-aaef-bebe42369a0f,,2.964425,0.0003268,305,128,433,1.0
13a386d6-361f-4a8a-9064-66595055e26f,,2.046393,0.0002708,281,99,380,1.0
db3fe930-341a-4944-822a-640509c51bcf,,6.092066,0.0007156,329,365,694,1.0
93503db4-3f0d-4c90-b0dc-c5af8c4c38f4,,3.419048,0.0003752,274,166,440,1.0
3f7ad74a-4eda-4790-8e7f-93f1c8caa81c,,8.711722,0.0003816,314,160,474,1.0
60aa72c3-ec96-445d-9419-3a4aa2962f6a,,2.168214,0.000314,293,123,416,1.0
29e25d1f-92d5-4dbd-85f6-8cf786162619,,1.871124,0.0002532,261,93,354,1.0
4a648e37-9aaa-414d-8380-785927f2ea63,,2.642029,0.0002936,258,119,377,1.0
c022ec6f-3529-4521-88d5-80f0c17ad980,,1.827313,0.0002468,249,92,341,1.0
3f14443e-5b90-4b15-bd7a-b44ceba5561e,,5.679263,0.0004408,278,206,484,1.0
e03a4bf2-82b0-401d-a819-6d8cfcf5147d,,2.138496,0.0002984,270,119,389,1.0
545fc04c-f76f-4acf-b6c3-555987205ad7,,3.186194,0.0004068,305,178,483,1.0
10ae41c8-a641-43f2-9cd2-5f4c50e4fc99,,2.26483,0.0002696,262,103,365,1.0
1edf8b69-ac07-4235-82d6-f74d2c009845,,1.597678,0.0002664,270,99,369,1.0
74c295f8-5a3a-4717-90bf-a8ae6ac8716f,,5.763219,0.000586,321,286,607,1.0
574c8c45-34e2-47be-a222-d00fe9efb414,,1.932292,0.0002584,254,98,352,1.0
8e2fbc82-3006-4562-9fd0-f6765464dff6,,3.286718,0.000348,274,149,423,1.0
ae8e6ab8-46d2-4e31-a040-a51a471a6b3e,,2.889232,0.0003388,275,143,418,1.0
714be424-088c-497d-802a-cca0ff4d2b68,,7.49884,0.0006464,276,335,611,1.0
de03bc98-991b-46c3-97de-7b2851770d7a,,3.308498,0.0003124,273,127,400,1.0
c52d7fd4-67b1-455c-bda6-6c679d0c38f5,,2.151762,0.0002896,268,114,382,1.0
deb4e49c-ef9d-4f13-920f-c92127dfa025,,2.206043,0.000292,258,118,376,1.0
32314ed6-5d48-4ec4-89bc-2e9e5d07556a,,2.673268,0.0003416,274,145,419,1.0
c55a55cf-7284-432f-919b-d3f5482f9d1b,,2.339646,0.0003428,285,143,428,1.0
54d420c5-5fb2-4d8a-87dc-0b64585552a9,,1.969128,0.0002284,263,77,340,1.0
be620b82-d606-4bda-8cf0-3aa16ac8a4e9,,1.843605,0.000246,255,90,345,1.0
9ac82948-7a25-4010-a9a7-f30355848c5c,,2.652265,0.000288,264,114,378,1.0
9b565805-8cb8-450e-b880-c53d96ceb087,,4.430923,0.000376,292,162,454,1.0
c479db49-fbe9-4543-8a93-18891ba2df5b,,2.657828,0.0003484,259,153,412,1.0
40520138-3086-4fa5-abf2-e78e2b0e386f,,5.603915,0.0006208,264,322,586,1.0
1356f737-4532-477d-acc2-228745b27289,,2.129563,0.0003068,259,127,386,1.0
150b0bd7-1773-4030-a10b-dda88fb59403,,2.263531,0.000308,286,121,407,1.0
cd15a1cf-7f92-43a3-8c3d-bb8ebf24fd4d,,4.317136,0.0003372,271,143,414,0.0
526ccd5c-f311-4d9c-8f7d-4878b03812b0,,2.32715,0.0002904,258,117,375,1.0
c6897897-3f04-43a0-b4fd-6e6570e39b59,,3.788324,0.000286,271,111,382,1.0
f901c6ab-00aa-42f9-87bc-ce774d16312a,,4.012467,0.0003132,271,128,399,1.0
f55b76b4-d651-41d7-bc0b-4ab9d6058bf5,,4.782335,0.000506,305,240,545,1.0
123d6e26-18bb-48bb-9e42-f345666c5187,,4.914038,0.0003968,248,186,434,1.0
d77f7940-803c-409c-94e7-4c231d5dbf7e,,4.454726,0.0003196,251,137,388,1.0
085ae97b-283b-4757-9c82-99100a28eceb,,5.400398,0.0004996,377,218,595,1.0
6a120bae-2af9-4a45-ac77-179f439c83ca,,3.13185,0.0003196,271,132,403,1.0
4295c32f-1852-4ad0-8118-4667fac4d799,,5.580927,0.0004216,266,197,463,1.0
91a88767-92b9-4b71-873d-85749cac5649,,2.80582,0.0002372,281,78,359,1.0
64e530a9-3a2d-49f8-874b-01545e36a6a6,,5.520248,0.0004008,254,187,441,1.0
8586954c-9672-4fcf-828e-893709b014c2,,4.615267,0.0003764,293,162,455,1.0
093958ec-d6c9-4ecd-8107-974f7ee5eddc,,3.516223,0.000266,273,98,371,1.0
7846f047-4e6c-4f3e-aa56-917165326f29,,3.241044,0.0002904,250,119,369,1.0
cb7d4f2f-0897-4aa2-9281-2f17b5d1ecdb,,5.979684,0.0004004,265,184,449,1.0
037bfef1-780d-4d2f-86eb-ad66aad28d40,,5.274511,0.0003676,263,164,427,1.0
4b41f2f9-0370-4ea7-ae33-1b506ea5af2e,,3.063773,0.0002604,279,93,372,1.0
2ccdf53a-7965-44ba-9b92-70e59afe22b4,,1.633398,0.0002212,253,75,328,1.0
5df49e85-2148-4274-8447-ab2c6fb8b57b,,4.097975,0.0003672,278,160,438,1.0
f67aec92-1dd8-4c69-8989-385b5a426ca0,,5.929721,0.0004684,263,227,490,1.0
c7824366-d954-4acf-954d-fe57dcdf265a,,4.29936,0.000384,292,167,459,1.0
95ab22e5-4745-4f24-ad19-2f5bd42eb2c1,,3.531461,0.000366,259,164,423,1.0
dfcf0d90-0515-431b-871c-d1f27e25d77a,,3.008486,0.000338,301,136,437,1.0
d015ed6b-6dec-408f-a039-07126eabd516,,4.022256,0.0003736,262,168,430,1.0
ae7570cb-3866-468f-9f27-26b7fafa871e,,2.115795,0.0002368,268,81,349,1.0
857c1951-102d-46cb-9c53-213580f0fd44,,2.965468,0.000274,261,106,367,1.0
21f4c74c-75de-408e-8b39-4f973f0e21af,,2.626028,0.0003144,290,124,414,1.0
8f373ece-0ce3-44ca-bc55-6fddf0fd0bc5,,9.792823,0.000586,305,290,595,1.0
f53d419e-6db7-4a4d-b1ec-c37d2fe03640,,6.0445,0.0004428,295,203,498,1.0
