run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
5a3a6fc1-edb3-411b-a599-a461942556d9,,2.625409,0.0004232,494,141,635,1.0
7291ef7b-5745-4db4-ba56-5d0b46bf0ec4,,4.304527,0.0005144,498,197,695,1.0
99fa7e84-d3f5-4130-80af-502f24312c5d,,4.292379,0.0005496,494,220,714,1.0
0fce9d65-8a05-4f34-a393-97f9c13366cf,,2.958417,0.0004888,494,182,676,1.0
0c1e924b-56c9-4da9-a6dc-8c80d49cc9b4,,2.287298,0.0004136,482,138,620,1.0
eed8b4c0-5cd0-4d51-9d95-aa142286afc7,,4.142704,0.000554,501,221,722,1.0
c0993c88-835f-4d89-8b56-4113bdd6f6c2,,1.948926,0.0003752,490,112,602,1.0
03a0d539-6843-46a8-9be2-9936c2b6f03f,,3.674014,0.0004872,470,187,657,1.0
bcc7f627-a21d-4aa2-b233-683c751fe3fd,,1.507544,0.0003264,508,77,585,1.0
9a3c50fd-e538-49e1-b08c-78425f604aad,,3.776612,0.0005132,495,197,692,1.0
7efeaabf-00d5-4f0d-9ba3-1ffcd46336ac,,4.427331,0.0005156,501,197,698,1.0
c2f78b00-b51c-41e2-8dee-30a36c22573b,,2.837007,0.0004952,466,193,659,1.0
ad1a6c83-f976-4800-a173-ed283078666a,,4.748108,0.0006068,501,254,755,1.0
45a17a48-b37c-4d78-ab34-651e2e4e69df,,4.098217,0.0005956,525,241,766,1.0
c6c96b33-c35c-4391-8860-7dda40f4b47e,,2.907442,0.0004744,474,178,652,1.0
6f18405a-5e72-4c2c-b4cb-85d30d7b63ec,,2.929042,0.0003824,472,121,593,1.0
49409c53-2fe4-4e73-9456-366dc5b797e6,,4.417136,0.0005996,475,256,731,1.0
c7686a64-a840-4861-945c-ce8d9a5ffd8c,,1.340236,0.000272,452,57,509,1.0
40f42fe7-6838-4ab0-939a-c9f38ef08b15,,5.172997,0.0005948,531,239,770,1.0
a8e43b74-46eb-4205-acb5-e3e831e74820,,2.459743,0.0003772,491,113,604,1.0
55203f24-a3da-489f-af83-018039d97dac,,2.727295,0.0003536,460,106,566,1.0
edd79728-a6a3-40d8-a7b9-233cf1320530,,6.114885,0.0007028,485,318,803,1.0
db8d4f53-b8fe-4a03-a492-cfd55a0974d6,,2.744167,0.0003732,489,111,600,1.0
89bb620f-ee27-4ea4-b8d1-e311a0ed8dbe,,4.209542,0.0005348,473,216,689,1.0
cd1367e7-900f-428b-beb6-de20cf4a0cf5,,3.136684,0.0002772,469,56,525,1.0
a2fce851-998c-4d51-9c6c-952d9fd4b97b,,2.184946,0.0004008,498,126,624,1.0
8387c369-ed6c-477c-baec-5665e9d51715,,1.766265,0.0003692,479,111,590,1.0
7b04e1a2-cdf2-4b3e-a29a-6b98f447681f,,3.765999,0.0005372,479,216,695,1.0
4298434a-ec40-47df-9f01-f94665cabf77,,1.853092,0.0003208,470,83,553,1.0
ca327494-6f00-4597-b2ec-7c1e104efac0,,2.688011,0.000356,462,107,569,1.0
d12cdad0-49cf-4631-9dfe-baeef48485c1,,2.173407,0.0003608,466,109,575,1.0
e0955721-fbc6-4a20-87a8-b18b26f185dd,,2.841085,0.000418,477,142,619,1.0
e6b51423-054a-4121-948a-cd374bba92fb,,1.257036,0.0002556,459,45,504,1.0
9988a074-b6d8-42b1-8014-ceabff986b1b,,3.044676,0.0004164,493,137,630,1.0
54f5032d-c3c5-41d2-a6a7-169375a75c0c,,3.275934,0.0004328,494,147,641,0.0
471d0e3b-9d66-4c86-b710-52c2d322a484,,4.984711,0.0006628,473,296,769,0.0
a63414cf-57ad-4354-ba51-874fe91e8596,,3.596666,0.0005148,471,204,675,1.0
fc3afe08-4ba2-48cd-857d-4c50aee9ad7f,,1.573999,0.0003372,507,84,591,1.0
98c53b9d-cb60-4032-ac9b-3a624271c6fa,,3.114666,0.0004696,506,167,673,1.0
550fb25d-1ab2-467a-ab73-741a4180c9f8,,1.218252,0.0002632,458,50,508,1.0
ff674886-a057-46b0-8cd9-bd6f2a184a03,,2.680133,0.0004424,490,154,644,1.0
6fc54f2e-a1ad-4f7b-aa58-8c2750d1e491,,4.1806,0.0005824,476,245,721,1.0
55bd1067-9a4c-4af7-bd9c-eb8e4859ea34,,7.210103,0.0006776,470,306,776,0.0
00025cd4-3799-4f2d-b50f-443b871ac5fd,,2.661495,0.0003144,450,84,534,1.0
abdb6ebb-8742-417f-bc43-fc34c79161e5,,2.62145,0.0004072,486,133,619,1.0
42ea4029-9479-4e3c-a467-ad42e2df50d1,,2.436816,0.0004104,478,137,615,1.0
109f0292-c2a9-4c3f-8550-2d4b7e4b8dbf,,3.460592,0.0005396,497,213,710,0.0
b0a3b77a-8b01-4d90-8a11-235882799a53,,1.891591,0.000324,494,79,573,1.0
0f254c96-201c-4e28-88a1-22114f15cb47,,4.173101,0.0005736,474,240,714,1.0
b90ae255-7eaa-4200-ab4e-079a399c53c1,,4.7292,0.0006304,524,263,787,1.0
dcc832ed-2366-4def-8810-d822ae0628be,,3.305983,0.000434,501,146,647,1.0
acd9143a-7c26-491a-84bb-0e4a3b4331db,,3.220494,0.0004952,474,191,665,1.0
f1ef3e5c-ec1d-4fc8-848d-857ac2795766,,1.437462,0.000262,455,50,505,1.0
1e226b56-603d-42a5-ac92-a5f8a6d97250,,5.473377,0.000612,490,260,750,1.0
62e35e32-d200-4066-bedb-473a30478fde,,3.561873,0.0005392,460,222,682,1.0
412ed74a-cc8d-4a18-842b-401390f3b53d,,2.412829,0.0003032,486,68,554,1.0
c6f0d81c-e4ed-4bab-b370-d890f8d16019,,2.788358,0.000438,483,153,636,1.0
5c2c8d6d-9647-45f3-8f84-0268e84a0f0f,,1.632134,0.0002908,467,65,532,1.0
9e859b74-3d88-4a5c-b01e-894f06cf3f11,,2.453688,0.0004084,501,130,631,1.0
d4223d93-7063-4c19-bf6f-d38ecd317545,,2.754895,0.0004116,473,139,612,1.0
ca36b27f-cc69-4c27-9f9f-040f0d9a9f29,,4.913331,0.0006548,461,294,755,1.0
4bdc38bf-3317-41f6-bd9f-fb232407e784,,4.49627,0.0006532,513,280,793,1.0
954e56cf-a0ca-4e66-a165-8b9079cc9257,,3.52268,0.0005624,518,222,740,1.0
007f8046-d713-4184-a83d-77158f5bb89d,,6.176365,0.0007904,496,370,866,1.0
b69f07cb-6038-4084-a26f-96bca1d61cd1,,1.899649,0.0003408,452,100,552,1.0
52cf7dcd-5a0c-4173-ae45-4b6e2f33bf00,,2.206503,0.0004008,482,130,612,1.0
826f0c9d-3abb-4c70-846e-24ff5c2f7346,,2.640624,0.0004076,467,138,605,1.0
be23ccc5-9f3a-427a-a136-2a001b98de81,,1.96132,0.0003668,461,114,575,1.0
ac6c2bef-1157-4e8e-a750-522a6e6fbf36,,2.040894,0.0003816,542,103,645,1.0
e06cfcfc-ffdd-401e-8784-6a1f01d01424,,2.656912,0.0004192,496,138,634,1.0
f7ba41c4-cee3-4730-9800-128304a3b6ad,,3.690924,0.0005528,490,223,713,1.0
7370db3c-fdf8-4cc5-811f-f780a1646328,,3.820388,0.000614,479,264,743,1.0
bc824bc6-b333-47cc-a6bd-dbe111fcc312,,3.689673,0.000556,494,224,718,1.0
af652337-84a1-4a10-b580-8d26280f095d,,5.554663,0.000656,484,289,773,1.0
ad6192cb-9d85-4574-986d-872053709bdc,,1.319401,0.0002792,474,56,530,1.0
5fe24355-36a2-40d6-a760-62cbf4e52348,,2.226814,0.0004172,507,134,641,1.0
bd1b4a99-15a8-407b-b337-90ae089135e4,,3.252708,0.0004912,460,192,652,1.0
35b74ee9-2c96-4319-b2aa-752ea4aa24dc,,2.568365,0.000444,474,159,633,1.0
7c915565-3d6a-4ec6-a680-6effa0567002,,1.546185,0.000296,460,70,530,1.0
ed1ada3d-874b-4ca8-bd8b-aa16c4d77c0c,,1.933092,0.0003704,506,105,611,1.0
43271d02-a8c5-459c-8c7a-eeb2c9743477,,5.339526,0.0006024,502,251,753,1.0
e71f8052-2143-4cc3-a101-f87bad9696b2,,1.347826,0.0003104,468,77,545,1.0
7255297f-250b-4b93-81ea-1c4aca06e17f,,5.544026,0.0006176,496,262,758,1.0
8c217d41-f5c6-4fae-b7d2-61982a4c5fea,,3.756574,0.000572,498,233,731,1.0
9d9af615-afd3-475b-92da-d5a268c2e014,,4.41323,0.0005856,460,251,711,1.0
5b6724df-fe8f-4f34-8d54-6bbcefa162f4,,1.741182,0.0003308,499,82,581,1.0
69bced4a-c0da-4fa4-bb5d-8d522e0ea98e,,2.969173,0.0004444,503,152,655,1.0
c572a9b0-8136-4065-b089-b22c9cd6717e,,4.469155,0.0006184,482,266,748,1.0
8b3a2f6b-03a4-4f4d-9870-8b4bcca4a484,,1.66879,0.0003476,497,93,590,1.0
cd386813-3dd8-467f-bbad-ecc53f157f84,,1.733356,0.0003228,475,83,558,1.0
e559d53e-f7d9-4fe5-a96b-8929a20d86e8,,1.747935,0.0003516,483,99,582,1.0
b0196c38-d3c6-4bc7-9b37-a9c78f87bf1c,,2.662113,0.0004276,489,145,634,1.0
f34ed361-232b-4ecb-bb7d-2d061eb3e786,,2.555684,0.0004548,497,160,657,1.0
bd6d11f3-b214-47c1-951e-2318505b0ec0,,4.447283,0.0006468,493,281,774,1.0
f092cb4b-a27c-4e3d-b2de-01f5da8d313b,,1.578106,0.0003228,471,84,555,1.0
e614eec4-8298-427b-8985-435bc5cf020b,,2.240055,0.0003512,470,102,572,1.0
f09603b8-0a88-4fff-96c4-4a774cbc3d75,,3.543482,0.000442,489,154,643,1.0
f058d4bb-653e-48df-9851-0a8a658cf000,,1.571511,0.0002888,466,64,530,1.0
43f8a776-f9c6-4221-a31e-52fa8260670a,,2.774944,0.0003864,458,127,585,1.0
c4d1aac1-c537-41ee-9c62-4131ed2666cc,,5.579742,0.0007624,486,355,841,1.0
5fa9c6eb-f841-42e9-8143-5ef524596358,,3.027194,0.0004404,513,147,660,1.0
d18bb1d8-cfdd-49f9-a305-eefeea8a522b,,1.930798,0.000354,489,99,588,1.0
6f017c38-b006-4773-ab46-f53677a124e4,,3.569863,0.000528,536,196,732,1.0
ffbc0d76-7a18-47ab-b970-e05bd6794420,,3.291182,0.000532,482,212,694,1.0
5ff00686-d50f-4a67-84a9-d9e224c7d0ff,,2.434724,0.0004032,520,122,642,1.0
60be81f0-de00-4274-8dd6-bd3c995606f1,,4.365978,0.0005716,501,232,733,1.0
7b612f96-efd0-4a6d-83d6-27040a48c48f,,2.306027,0.0002932,469,66,535,1.0
7d3c2b87-a5f7-4018-ae3d-e0970a6f1665,,1.759814,0.0002984,466,70,536,1.0
71eb91f9-0295-4ba6-9e2f-74821d30093c,,1.581254,0.0002676,457,53,510,1.0
a3fc9200-e276-4567-b0d9-cffe65984269,,4.000076,0.0005592,486,228,714,1.0
87a670e6-1aae-4780-a902-9ebf2b291000,,4.408159,0.0005672,478,235,713,1.0
8e592872-1938-4d47-b7e6-72cf221d0951,,2.709906,0.0003964,511,120,631,1.0
8f7189c4-2350-4980-b139-87ca4fb7064c,,2.602503,0.0003992,470,132,602,1.0
b7a3662d-923f-4aee-815e-70939f0e0a13,,3.267627,0.000364,478,108,586,1.0
26ab11c5-47c7-41e8-9cfe-f94a66ed0d28,,3.791617,0.000546,529,209,738,1.0
738f0aab-68b3-432a-8c34-74ae09e9920e,,1.59102,0.000306,461,76,537,1.0
c148a939-f3ad-4ca3-bd12-df0d1b0911b8,,4.066516,0.0004936,482,188,670,1.0
fe5d4f42-8a00-4543-a5b1-039430588eaf,,3.128176,0.0004172,483,140,623,1.0
1550b7c6-50c3-4263-8708-7b81803fd9ad,,6.006853,0.0006764,483,302,785,1.0
0c659cc1-0798-43f3-b893-79248c94156c,,5.852179,0.0005396,481,217,698,1.0
fc9a2b88-9aa7-4ce4-89b7-31523654cdb1,,4.114193,0.0005424,476,220,696,1.0
8c5210b6-9647-4457-8a63-df1945144cfa,,1.735622,0.000308,466,76,542,1.0
1b426837-b73b-4bed-abeb-3a1cc29bfb9e,,2.443968,0.0003832,482,119,601,1.0
674da3b0-7901-47d8-b0b3-dcdba5835f70,,3.600146,0.0005456,492,218,710,1.0
b0b70d7a-c0ed-4b80-8daa-c95ed53e7490,,1.936876,0.0003388,471,94,565,1.0
cc4f39f2-3277-4f88-8714-a234d5fd99a8,,1.409556,0.0003096,462,78,540,1.0
e655623b-6e99-44d1-a1bf-e5b56b76e13e,,2.582523,0.000384,472,122,594,1.0
a15f93ea-58fa-4363-9618-f2d582b39e1a,,3.129354,0.00048,500,175,675,1.0
0891c08a-edf2-4237-abd1-4902a39c3a53,,2.222231,0.000366,467,112,579,1.0
52736705-89fc-4800-bfb1-5e7d9ef3d932,,4.856473,0.0006384,472,281,753,1.0
7bad961b-af41-4727-85c8-4eff18e940b1,,2.985258,0.0004,468,133,601,1.0
1a12c2a1-351a-4820-bea7-a66694a17d95,,3.576936,0.0004148,493,136,629,1.0
bfff9066-3615-4eca-8ef0-ed6d1e70fe45,,1.528962,0.0003212,479,81,560,0.0
1f25185e-9c0a-4d19-bb03-e31f921e639e,,1.957243,0.0003208,466,84,550,1.0
2be943ce-c86c-42fe-9a9c-3139a328e51b,,3.111309,0.0004412,479,156,635,1.0
6aa20b86-c054-4c1e-9c3e-67695ccb64f1,,5.050943,0.0006396,479,280,759,1.0
7e18f9a3-0fcc-47e0-a9cf-af8b06be89d2,,4.677913,0.0005844,513,237,750,1.0
086644e1-dc91-4d88-bf2f-84155929ed0d,,5.465679,0.0003616,456,112,568,1.0
9dbfd50e-a3ac-4eee-ab16-4b48b3abfd3b,,3.431392,0.0004156,459,145,604,1.0
a94b8d19-4cf2-414c-bab3-16dd57a3ed32,,4.813675,0.000618,585,240,825,1.0
cb794614-19dc-4f90-8722-f229ffae6ab9,,3.02322,0.0004284,479,148,627,1.0
c02b1c76-726e-4154-a5ce-cbbca3040eca,,3.520935,0.0004984,474,193,667,1.0
f7abb229-0282-417b-bed8-952c9fc0d165,,2.214484,0.0003328,488,86,574,1.0
f6642f4f-c206-40bc-ba2d-8aeee1f8d3b9,,7.743147,0.0007112,462,329,791,1.0
988c6243-3a30-44d4-80d6-0a838176ade7,,4.793564,0.0006164,501,260,761,1.0
8f06b4bc-393c-4b0e-9add-c8f11c20dd06,,3.36505,0.0003428,481,94,575,1.0
b7d64dd0-bd8d-4aaa-99ab-2c073b1dc16b,,2.542762,0.0003736,458,119,577,1.0
3322d9fd-9571-4c6d-af93-4cdf2aaa32bf,,1.971532,0.0003572,473,105,578,1.0
48f73e69-1454-4c4f-a541-6ef0371d6581,,4.414198,0.0006188,471,269,740,1.0
f6e11ed2-4cf2-4589-a180-f1d0f7de7339,,1.642567,0.0003048,486,69,555,1.0
abbccba8-f323-4944-92b5-730bf2b93040,,1.536785,0.0002996,461,72,533,1.0
83e1c738-ac91-421b-a257-9a24f9fae3c4,,3.620568,0.0004312,486,148,634,1.0
8ba758f5-18eb-4bf4-8f46-41214ba10474,,4.385891,0.0005448,470,223,693,1.0
dc81866e-decf-4adb-bd8b-565fae054fb4,,5.822007,0.0008016,500,376,876,1.0
89ec800c-2adc-4160-a216-6d1f129746b8,,2.421562,0.0003684,465,114,579,1.0
1270d70b-ac20-4375-ba14-6bd2102da4dd,,3.38107,0.0004724,509,168,677,1.0
de755c29-7e23-42b3-9dea-d2e5c85fdb9a,,3.167899,0.0004312,470,152,622,1.0
9011f571-a685-482e-8997-b3005dfd2299,,1.947953,0.0003488,476,99,575,1.0
d7eb36d5-0b4c-49bc-a0cc-07f9d8744829,,3.061824,0.0003776,468,119,587,1.0
b2c6650f-02c0-44d8-bc50-c3423d94c422,,2.191946,0.000332,498,83,581,1.0
727c4e80-aa62-434d-bd36-2ff3b3c6595e,,3.505998,0.0005968,512,245,757,1.0
110eb394-a30e-4700-82a7-f9cdea68b59e,,4.994364,0.000708,502,317,819,1.0
