run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
95118dc7-03a4-4fde-9dca-743d98e223c8,,2.659974,0.0003548,315,143,458,1.0
18130dd6-bd63-4dd0-92bb-b21f12cd3fa7,,1.537146,0.000254,295,85,380,1.0
39ada485-95b2-45c4-8ee7-aefd96774b4f,,1.306952,0.0001936,300,46,346,1.0
b9df80dc-a3aa-4527-a5de-61fdf4bc232f,,3.686642,0.0003336,330,126,456,1.0
e9432c04-d78a-43ee-9141-697ca91c0634,,2.165008,0.0002976,296,112,408,1.0
5af627e6-c8b4-499d-a7d2-2619df7adc21,,2.046922,0.000298,329,104,433,1.0
4e40f4bf-724f-45d8-b183-ef8023b6099e,,3.385694,0.0003508,309,142,451,1.0
d32a2375-0b13-4846-b5a2-27fd8021cfeb,,2.940044,0.0003204,333,117,450,1.0
8739cd8e-fc7e-4e9c-8fa2-28bef3be7dac,,2.643379,0.000356,330,140,470,1.0
fbef6a91-118a-4104-86dd-54bbc10e7f14,,2.990517,0.0003648,332,145,477,1.0
d7e9dc5e-bfe5-4b50-b705-7363a313e4fe,,1.826533,0.0002288,296,69,365,1.0
30067256-4480-4117-871c-9551c4a3cad6,,2.27765,0.0002704,316,90,406,1.0
f48906ed-d243-43b7-bead-9f98a80a3835,,2.731098,0.0002784,308,97,405,1.0
3aa1f291-ee3f-412b-88cd-74e42324ca20,,1.942563,0.00027,319,89,408,1.0
9220323a-0a8a-4319-af92-fd0806e29a56,,2.65409,0.0003416,322,133,455,1.0
1c210ef0-092e-41b1-8816-b9a123bbe550,,1.787107,0.0002696,318,89,407,1.0
ab0499aa-d2a9-4bad-85fc-9118baab2f45,,1.833207,0.0002176,284,65,349,1.0
a1fcbf94-d0c2-4604-a106-bc5cfad9be67,,1.582562,0.0002352,308,70,378,1.0
e97e1157-cc8c-4d31-a3d2-1a58a805eaa6,,2.165296,0.0002984,314,108,422,1.0
be7b1ca7-1aba-4f88-a9d9-373c483f2052,,3.447749,0.0003268,325,123,448,1.0
b0cbb63c-972e-4457-a69e-6e13102d0753,,2.011449,0.0002756,329,90,419,1.0
f9b57a3c-2968-4e3f-a38d-62021d46df58,,2.39485,0.0003276,299,130,429,1.0
1a9b13f0-5e6d-4bf6-9b81-8e1399787e5e,,2.148661,0.0002648,306,89,395,1.0
9b777c0e-d881-443a-8443-93294be327f0,,2.213424,0.0002972,323,105,428,1.0
7bba29b6-6075-42a6-af7a-758fad9478c3,,2.795069,0.0003692,315,152,467,1.0
b98094cc-d829-4479-a60f-e3652cbc32ee,,2.362465,0.0002328,302,70,372,1.0
736e9906-0241-4615-a0c8-85a28773251b,,3.337402,0.0003744,312,156,468,1.0
368ec742-bed9-4948-8976-2a496005971c,,1.87237,0.0002524,307,81,388,1.0
41fd646b-d74b-49be-936a-5d05765e4d51,,3.679662,0.0003376,340,126,466,1.0
e5c4b346-343c-4bf8-8df7-03cb9534a191,,1.954699,0.0002236,295,66,361,1.0
c8db2f97-e4b6-4286-a6c1-00e2ef1b6266,,3.980744,0.0003776,324,155,479,1.0
4f896f85-40a7-446f-ac13-2adb678703e3,,1.837718,0.0002512,300,82,382,1.0
7c1ff502-9103-4139-b78b-2f68ec4c247e,,1.531624,0.000232,296,71,367,1.0
51e0a6f7-d226-4f24-aae5-3f55e0cc5eaa,,2.265688,0.000304,328,108,436,1.0
0ec259f2-50cb-4cda-ad09-3858a393510b,,1.818174,0.000272,292,97,389,1.0
ea76293b-171e-4dfc-816f-95b1f76ebae1,,6.146607,0.0003452,331,133,464,1.0
a033295d-be66-4c80-996b-d1f6c35269f8,,1.485046,0.0002688,304,92,396,1.0
7c09aab6-f492-4e9b-a1bd-86b83d8d1c00,,2.190141,0.0003272,306,128,434,1.0
607ece70-641f-48d5-82a5-186a16e446e3,,2.470744,0.000268,302,92,394,1.0
578ad5e2-9e77-4ffd-9057-d8a34168bf6f,,2.261319,0.0003088,348,106,454,1.0
c0d69e94-b1e7-4b97-a67f-92b1ca339527,,3.036793,0.000404,342,167,509,1.0
2067c483-055a-4ab1-89a4-9f04acf97603,,3.783118,0.0004184,334,178,512,1.0
e729f17f-2a4f-478b-aee6-1c4ed59a8b23,,1.25592,0.0001792,308,35,343,1.0
90562803-e2e1-443f-878d-b639ae80b075,,3.014185,0.0002964,313,107,420,1.0
c06f1c84-62c8-426c-a2e1-bb3c0b7a7e96,,2.936591,0.000376,296,161,457,1.0
5109728b-8c9d-48af-90af-d8677d0f6b07,,3.155895,0.0004712,378,200,578,1.0
660c7397-2bda-49cd-9af0-f10d480f1152,,4.027326,0.0003452,339,131,470,1.0
84861216-3255-4e51-af7f-f650caddb5c5,,2.384059,0.0002836,313,99,412,1.0
bca4e980-72a5-4d90-bc39-5544ae926a1b,,1.885036,0.0002716,315,91,406,1.0
9cdd2681-6424-4ebe-bf01-3df8859aa198,,6.908228,0.0004656,308,214,522,1.0
efafde81-0c4c-4542-936c-a19c2acea75f,,2.459812,0.0002556,303,84,387,1.0
1524a6c9-b08c-4b7c-9d7d-3a7722e52734,,4.081901,0.0005916,383,274,657,1.0
425e9bf1-356d-4a64-bbff-b9c8a6687366,,3.166458,0.000434,333,188,521,1.0
