run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
74e2f283-0efc-49d6-ab30-b51e9daaaaf2,,1.93673,0.000358,559,84,643,1.0
e0de94c5-b431-4c0f-b83b-03e041fd8bb4,,1.441925,0.0001724,259,43,302,1.0
977caac0-cd17-44d0-9d71-e99ba423ef4a,,1.280521,0.0001784,282,41,323,1.0
bb99a413-2b49-496a-b710-b7a17ec0d90e,,2.219269,0.000208,296,56,352,1.0
1f0a7dc7-d64e-4123-93a1-ec5ae48c3081,,1.566682,0.0002564,453,47,500,1.0
ccbd05a8-4914-424a-8ec6-555313e62487,,1.71051,0.0002344,314,68,382,1.0
21601cf4-2543-4692-ba44-dbb193d872c5,,0.933904,0.0002056,366,37,403,1.0
42ea264b-0bc4-4588-84cd-ddda8d19a62b,,1.083827,0.0001592,250,37,287,1.0
a1744a70-0972-4436-984d-823c535ac94c,,1.061125,0.0001696,264,40,304,1.0
f6a5da1c-3be7-4a37-9f67-8d0ca8dd2bb4,,1.529627,0.0002524,379,63,442,1.0
0be4ebd5-c380-4f53-ba04-924ec17e0798,,1.568959,0.0002744,390,74,464,1.0
1350f412-6609-45b7-8605-68e35a45a2e3,,3.577083,0.0003224,322,121,443,0.0
fdea99ca-4478-4f2f-92c4-56cd12f99ef9,,2.963623,0.0002704,316,90,406,1.0
56452add-3adf-441c-b301-8fd2bb0bf048,,2.659063,0.0003276,359,115,474,1.0
954d7e06-5d06-4b37-8c17-96812258e648,,2.695997,0.0002692,301,93,394,0.0
a3bcfab7-3c1c-4a43-ad33-36d1095f95cf,,2.135247,0.00027,435,60,495,1.0
418339cf-e9b9-47f4-9794-86924b610609,,1.337723,0.0002648,426,59,485,1.0
352ffddf-d43f-4ab5-b726-3521a2cdff5f,,1.388765,0.0001544,258,32,290,1.0
33933e0d-7334-4a3e-af41-0e39d20251cb,,1.319809,0.0002296,334,60,394,1.0
6a273b2f-b97e-4136-a0f6-fcb569e064c1,,1.372959,0.0002448,360,63,423,1.0
bc262c95-a1b2-456e-8515-12c067cb3c3c,,1.751532,0.0002636,395,66,461,1.0
92dacc3e-8b66-4a30-9ca8-081c53f4fcc8,,1.527875,0.0002524,319,78,397,0.0
4a345adc-5d70-45a9-a0ff-ec824dcc779a,,0.974485,0.000242,453,38,491,1.0
0c9583e7-7870-48ac-843d-a2e84179ab99,,1.202891,0.0002008,262,60,322,1.0
9458872d-ef15-42a7-9d1c-a7e95aaece05,,1.717173,0.0002692,269,101,370,1.0
05a4bf9a-7947-41e2-ac10-e0d9135a6594,,1.650566,0.0002744,378,77,455,1.0
dfb89e15-602f-4f76-b0cc-d86f987df77e,,1.780932,0.0003344,436,100,536,1.0
af1e3494-e43b-44b4-b0f2-59a2bcade328,,1.748836,0.0002816,352,88,440,1.0
38fa6d59-24d5-4544-b2da-e5bacf2c0b8c,,1.214038,0.000236,346,61,407,1.0
392be574-a735-4770-af0b-439f99e80240,,1.503563,0.0002244,281,70,351,0.0
15841894-c5d3-40ec-a5f5-f25e0de60cc4,,1.922047,0.0003028,333,106,439,0.0
5e0c8a36-662d-4a0f-8c25-259e415b7f5b,,2.070217,0.0002664,306,90,396,1.0
6d48b4e9-0b2c-45fe-84ba-689e18f92de1,,1.326742,0.0001916,255,56,311,1.0
24a9b7ce-8852-44bd-8f5a-94f4a4f33c65,,1.154981,0.0003064,598,42,640,1.0
b66440b6-6076-4edc-a0e3-f796121b14d4,,1.582556,0.0002608,428,56,484,1.0
82570b48-a585-4747-adf7-f638dd13ce55,,0.996107,0.000176,288,38,326,1.0
3b640862-6bf0-4c66-befd-5d4fa44f2af7,,1.314505,0.0002252,379,46,425,1.0
572087e3-739a-4738-b743-c856a3acc364,,2.077875,0.0002948,329,102,431,1.0
1d7e7aea-e823-46aa-844e-572da54ef76a,,1.952197,0.0002232,318,60,378,1.0
0ecbc653-a8f5-4958-8784-b4b0a5f9bf62,,1.026459,0.0003252,649,41,690,1.0
f419635a-cea7-44e8-8471-92495b3767be,,1.927764,0.0002408,318,71,389,1.0
2beb7964-7bf1-466b-b213-2b5d6388e174,,0.937436,0.0002024,362,36,398,1.0
82269023-0c79-4a8a-8130-36390b9694cd,,1.970442,0.0003348,561,69,630,0.0
24030d78-4d25-44e1-9fae-523488529f70,,0.984927,0.0001552,288,25,313,1.0
0093eb62-95ca-4cbe-be5f-7d2743b7a322,,2.18406,0.0002136,302,58,360,1.0
47243a97-059e-49f2-b95d-97ad89119c83,,1.847571,0.0003004,435,79,514,0.0
724fb9f4-4a61-46ee-9885-0d759a9e51d6,,1.794748,0.0003468,463,101,564,1.0
ee25315d-b192-41e7-aa54-d3b13c88cf17,,2.111155,0.0003312,324,126,450,1.0
0f9f2411-670e-482a-b54b-ff7ede5a9d8a,,2.021963,0.000314,293,123,416,1.0
aa9d0636-6406-44b2-b470-e7a1b8c1f2ca,,1.13456,0.0002408,422,45,467,1.0
90a4cd6e-7531-43a3-849f-1fbeb32e1a9f,,1.455936,0.000282,469,59,528,1.0
7bde7794-f6cb-4c8d-8318-18c31978372f,,1.079796,0.000264,472,47,519,1.0
c9b7d4cc-a3ae-445b-b638-44ea4c571e49,,1.534608,0.0002676,377,73,450,0.0
fb9786b2-d833-4e87-a123-d8fc47db9d0d,,1.131498,0.0002448,492,30,522,1.0
9fd4efbb-62ae-487a-add5-c7454b023f9e,,1.217946,0.00022,358,48,406,1.0
dbfe3b29-ce09-421a-a79f-6d303e2eec94,,2.036101,0.0002504,366,65,431,0.0
8c1be26a-783d-41e2-a00a-ac2a2bea96cc,,1.949951,0.0002704,284,98,382,1.0
b4722ded-8165-4e0b-a227-bd5633f15e84,,1.760163,0.000428,698,93,791,1.0
9530899f-1526-4905-805d-ab59306148f9,,1.303743,0.0002756,449,60,509,1.0
ffc5d4e1-a5a5-427d-a854-d052966adb2e,,1.934255,0.0002876,307,103,410,0.0
45ed158e-7a64-4cc7-a5fb-66a06497549f,,1.222788,0.0002604,507,36,543,1.0
dcec6e24-9a0d-4350-b45a-e486606c3aab,,1.859153,0.0002224,296,65,361,1.0
06af9937-0bf4-4a87-9001-6f32d8c1d2fd,,1.614283,0.0002428,383,56,439,1.0
9b3e981f-1686-441d-91a0-bbf4c48c3b72,,1.839592,0.0002628,361,74,435,1.0
a4c6a0cc-818e-43f1-adfc-a3cfdb1d92b8,,1.408617,0.0001844,309,38,347,1.0
e1945385-9d8f-44fb-942e-028fa58f12ac,,2.424938,0.0002704,280,99,379,1.0
3ed69845-b7d7-4472-957c-835aabca94cb,,1.362893,0.0001984,344,38,382,1.0
8f551d61-dfe5-495f-a322-8de22e6db61d,,1.534949,0.0002156,327,53,380,1.0
2dbffb5c-d369-4432-bb2f-452181e145fd,,1.623376,0.000272,464,54,518,1.0
47ae94b7-115a-4bca-a27a-e319a7058bba,,1.548241,0.0003248,556,64,620,0.0
368d9d4f-4aa7-4e7b-8492-730039f7f816,,2.042425,0.0002816,352,88,440,0.0
8f50c396-7aa9-4f79-b8bd-e15f6d4558a3,,2.144505,0.0002264,278,72,350,1.0
cdc730ce-047a-4f78-98f6-77e00c2258a4,,3.588867,0.0003956,413,144,557,0.0
ae5a29f5-c2ca-464b-8093-1be59e7bbe5f,,2.151847,0.0002576,280,91,371,1.0
e9d6bb3d-c7b0-414d-98cc-18a9367733f8,,2.219185,0.000362,485,105,590,1.0
78bf4123-241b-49c2-b300-e2b2b95aab90,,2.167881,0.0004584,766,95,861,0.0
2a38500f-c792-4f7a-bada-f026e2dd07cb,,2.996796,0.0003312,372,114,486,1.0
7f37374b-ea17-4e39-9802-e01ba06d92fe,,1.922468,0.000358,491,101,592,1.0
57d19aa7-453f-4717-b4a4-bfcfdf065d3b,,2.043999,0.0002324,269,78,347,0.0
c685cc49-9cc3-43c4-8182-e9cf86e2deba,,1.105233,0.000198,343,38,381,1.0
e6d5d38a-19c4-4c10-a606-6693a8d19301,,1.704277,0.000214,259,69,328,1.0
19231ffc-ba62-4681-b291-b227bccc5ddf,,0.951525,0.000154,253,33,286,1.0
1f36f222-95ab-4104-bfc1-464554db3d89,,1.727618,0.0002216,262,73,335,1.0
86148b38-b39d-48c6-b269-b02e07a7a393,,1.847693,0.000288,420,75,495,1.0
3e2b7674-bdbf-4932-82a4-f958f92bbb05,,1.535673,0.0003056,564,50,614,1.0
207e7699-9845-492b-8594-1ec567e765d2,,1.616554,0.0003028,457,75,532,1.0
eaef60f1-d10e-45f6-885d-17945847d85f,,1.646761,0.0003164,443,87,530,1.0
1b142b14-5332-4a9f-bd4f-76db1420845f,,1.210228,0.0002528,444,47,491,1.0
086c4e2a-5e05-4aeb-a075-1c308e2d48ee,,2.291404,0.0002552,374,66,440,1.0
8c07ce09-ebf8-4d37-9fb7-e3209849d911,,0.986577,0.0001712,312,29,341,1.0
e879c83e-469b-40b7-9096-fbc65ffc4ce4,,2.111997,0.0002864,296,105,401,1.0
0d7dd60a-bf0d-4b6c-badf-40283f902b73,,1.051404,0.00016,276,31,307,1.0
fc9518eb-581e-4e40-857b-0347fef3ed96,,2.387839,0.0004392,610,122,732,0.0
e24b874d-09e8-44bc-8b7c-106c33038e3a,,1.493991,0.0001984,308,47,355,1.0
dd65e64d-9b1e-45fb-a35c-62e2d9fbf2c9,,1.740687,0.0002204,251,75,326,1.0
eaf0aa40-83f0-41d2-bf2e-684cb74d2275,,1.181998,0.0003316,669,40,709,1.0
7198c613-24d7-42a3-8956-b4b6096afa00,,1.882498,0.0003536,540,86,626,1.0
463efc23-83b0-49af-962a-7e1369e5a537,,2.558445,0.0003104,316,115,431,1.0
e6df8c64-454a-4b6e-934c-11002625d31b,,1.01114,0.0002364,443,37,480,1.0
bedb6ba6-1d0b-4f17-9433-db1a5501a22c,,2.352208,0.0002784,264,108,372,1.0
000a16d8-0104-4647-a2e1-ea012cafebbb,,1.328872,0.0002368,320,68,388,1.0
fd5496a6-f98d-4c03-8b9d-edaf88daa969,,2.616287,0.0004268,507,140,647,1.0
5fe1322b-7109-4eb3-9436-13f72a789b50,,1.063208,0.0002124,379,38,417,1.0
138e890e-1a85-4945-abf4-efdfa44f8301,,3.092062,0.0004432,500,152,652,1.0
f9430af3-ef27-4c46-9274-b8bc42e03291,,1.597887,0.0002444,307,76,383,1.0
82a049b5-badb-4712-8f89-fae329116dac,,1.515359,0.0002624,400,64,464,1.0
1f70797a-020d-4ef1-968e-1652bb43b9bc,,1.351714,0.0001756,303,34,337,1.0
c5b433a5-b678-4e17-bfb8-5bb24e3aa080,,1.841132,0.0005192,962,84,1046,1.0
5863bed6-e1b9-4144-bd8f-c06f4c0a9f9d,,1.794794,0.0002688,336,84,420,1.0
af831b71-b614-4178-b256-60645ab6bb7b,,1.115761,0.0001632,264,36,300,1.0
4cc65e50-23b6-49eb-aae8-67ec860cc88d,,1.135612,0.0002072,374,36,410,1.0
0d7cf12f-83b4-4d6e-80cd-f78ba9cd51c5,,1.433728,0.0002128,264,67,331,1.0
1e074166-5cc3-4053-8f45-26d7d6591c1e,,1.839032,0.000274,313,93,406,1.0
d03a9634-dc82-46f5-a378-f88aab28d027,,2.969864,0.0004504,654,118,772,1.0
9585f87f-5a11-4e84-9f00-a34ba7a2816e,,2.540084,0.000308,338,108,446,1.0
d80fc5a7-acff-4186-bf1f-59dcd7a37388,,2.848083,0.0003504,324,138,462,1.0
fb2d76dd-2b9f-4932-a5e0-838d6bb10f05,,1.18078,0.0001932,339,36,375,1.0
d55e4a3e-faf0-487a-89ac-1688a1bf7241,,2.799084,0.000264,252,102,354,0.0
28fc8c7a-a05d-4f4a-9d40-d7256ffdff9a,,2.628339,0.0002172,307,59,366,1.0
1a6653a3-8310-436d-9e75-6dce99a33e1b,,1.836809,0.0002504,366,65,431,0.0
ca0f635d-9b60-438a-be17-5760510e7977,,1.223795,0.0002432,440,42,482,1.0
7735cb31-8040-444a-9829-17e91fa67430,,1.892958,0.000248,268,88,356,1.0
5ff6eddd-93db-4ea1-897d-07815e578ca5,,1.477691,0.000208,280,60,340,1.0
bffcc481-9276-40ae-a63f-95c3dbff69e2,,1.886389,0.0002516,329,75,404,0.0
187ac26f-c780-4a22-9d8e-4924961eda1e,,1.794184,0.000316,502,72,574,1.0
8b19b4a6-3a7d-4cae-91a0-f29c31b4b25a,,1.639099,0.000246,355,65,420,1.0
dc17b7e5-505b-4e17-8afd-224e47d5717f,,1.687285,0.0002524,263,92,355,1.0
18a4b98e-655f-44f7-8b21-6b1daa5ddbec,,1.458981,0.0002528,372,65,437,1.0
9085869b-66cb-4671-bf18-51829e0a21af,,1.533494,0.000322,541,66,607,1.0
05a3b713-fd3b-4840-95ef-5d784f2c4260,,1.724244,0.0002616,370,71,441,0.0
1f618c83-e748-40f0-ae1a-1aa565f14e64,,2.157311,0.0002792,310,97,407,1.0
e9a5f409-b40f-4eb3-85af-5105c286ccf5,,1.676217,0.0002016,288,54,342,1.0
a6b30833-79a4-4067-88bf-50a55acd530e,,2.200069,0.0001872,328,35,363,1.0
aaa11ca7-ff3b-44fb-b68a-b6e4a1cb926e,,1.576704,0.0001908,325,38,363,1.0
ef5f648b-d38e-458e-a5a7-6967cb1df687,,2.704023,0.000372,422,127,549,0.0
dcaaaefc-6d63-4393-b1ac-ab064fa34639,,1.984917,0.0003056,304,115,419,1.0
fa997f82-d44c-4563-abc7-bf1d19c79ab3,,1.114237,0.0001996,363,34,397,1.0
dc460629-8f61-4aeb-9b56-5b0c7165ebb3,,1.536066,0.0002544,448,47,495,1.0
5bbff966-1f96-40f3-af71-c1d6e1b3ed03,,1.45564,0.0002204,311,60,371,1.0
d41effb2-2df8-48b4-bae1-edf0957ec12f,,1.548246,0.00025,313,78,391,1.0
75b7efea-612f-429f-987d-b215d0e96f73,,1.338046,0.0002412,411,48,459,1.0
d3691dea-c07d-400f-b692-0a05ccc06da7,,1.592056,0.0003712,644,71,715,0.0
59d08125-1c33-47d3-8f4c-fa6414224746,,1.391031,0.000238,335,65,400,1.0
884bc192-91c9-48c5-9709-2a6fea3b2c87,,1.644995,0.000216,328,53,381,1.0
5c2c1266-311a-4762-b302-3b4ee1b0f4e8,,2.868132,0.00049,577,162,739,1.0
4ce67424-c61a-42b9-b69c-cfd98930468e,,2.600082,0.0002388,325,68,393,1.0
52067fd9-145c-4f4a-acde-994d7763c249,,3.240491,0.000348,394,119,513,1.0
5151fe3b-7e07-4148-903e-9b20c774cd82,,2.421579,0.0002888,366,89,455,1.0
7809ef33-0175-424d-bbe2-2ec431d4d573,,3.226552,0.0003468,443,106,549,0.0
885e2714-cfc3-418f-b96e-efb06a148a99,,2.997655,0.0003972,545,112,657,1.0
